PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
98,2024-03-08,15:50:34.22,3,5,"Weiblinger, Reagan",1000243639,Right,ALV_CCO,"Martinez, Anthony",1000319273,Right,SOU_SUB,Undefined,3,Top,0,2,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.61462,0.544792,-1.73553,1860.717065,238.732231,2:00,5.89762,1.23843,6.31809,-24.6993,9.20209,13.56989,4.34141,0.77013,82.58537,-4.087025,0.718768,0.419064,,,,,,,,,,,,-7.47422,4.95906,-1.11742,50,5.92562,3.40544,-130.36196,0.46592,-12.9808,25.03297,-23.56146,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,a7dfc630-dd95-11ee-95c8-6bb71ff6f4b1,89.94441,,,7.02924,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:50:34.22,2024-03-08T15:50:34.2262324-06:00,2024-03-08T21:50:34.2262324Z,,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,905c260d-8c36-4acd-9e0c-0b4cb591a710,54.18638,-131.1634,12.51649,5.89863,1.22024,-11.78073,-1.2331,3.82102,-6.4904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
99,2024-03-08,15:50:48.96,3,6,"Weiblinger, Reagan",1000243639,Right,ALV_CCO,"Martinez, Anthony",1000319273,Right,SOU_SUB,Undefined,3,Top,0,3,2,Fastball,Sinker,InPlay,Undefined,GroundBall,Single,1,1,,89.21382,-1.209574,-2.02016,2202.555943,239.452349,2:00,5.60993,1.34093,6.13243,-23.46052,11.09969,17.07438,2.53594,0.89566,82.15819,-5.598643,1.058364,0.423116,60.27721,-27.746845,-53.057864,,,,,5.99135,2.39409,-49.888662,0.059423,-9.37851,6.36914,-1.19531,50,5.50511,3.88765,-129.69308,-3.48317,-16.07282,25.54886,-21.25866,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,b09d79c0-dd95-11ee-95c8-6bb71ff6f4b1,89.08293,2.45758,,7.05564,,,,1.05234,2.45758,-0.84831,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:50:48.96,2024-03-08T15:50:48.9601588-06:00,2024-03-08T21:50:48.9601588Z,GroundBall,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,a39b5b2e-9009-4739-903d-52031732b031,54.37297,-130.55169,12.77443,5.61016,-2.76874,-10.62933,-1.33503,4.4278,-8.03641,,1.05017,47.25001,,,,,,,,2.45948,-41.35736,,,,,,,,-0.84543,-62.83482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
100,2024-03-08,15:52:11.97,4,1,"Weiblinger, Reagan",1000243639,Right,ALV_CCO,"Lemm, Johnny",1000221262,Right,SOU_SUB,Undefined,3,Top,1,0,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,82.53863,-0.275902,-2.572772,1774.521802,265.024696,2:45,5.66413,1.3903,6.09532,-37.59266,2.76843,18.48119,2.27594,0.54895,76.36069,-7.215969,0.758146,0.457249,,,,,,,,,,,,-10.20079,1.86118,-1.20149,50,5.62292,4.69732,-120.00773,-1.77156,-14.99858,21.43512,-29.43747,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,e22debf0-dd95-11ee-95c8-6bb71ff6f4b1,82.43305,,,6.17794,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:52:11.97,2024-03-08T15:52:11.9794740-06:00,2024-03-08T21:52:11.9794740Z,,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,0a774d1c-6ade-4b8d-9cde-7c26ea2b2891,54.41105,-120.79304,10.71756,5.66807,-0.69307,-14.71873,-1.38365,5.24681,-7.49929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
101,2024-03-08,15:52:25.98,4,2,"Weiblinger, Reagan",1000243639,Right,ALV_CCO,"Lemm, Johnny",1000221262,Right,SOU_SUB,Undefined,3,Top,1,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.38859,-1.876087,-3.49785,1865.643997,259.71319,2:45,5.62695,1.51495,6.14997,-35.01033,4.40453,18.19548,0.97195,-0.205,77.54577,-8.324457,-0.216637,0.451857,,,,,,,,,,,,-10.3802,3.03465,-1.25808,50,5.46538,6.7453,-121.14337,-5.06802,-15.61058,21.00865,-27.61032,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,ea7de990-dd95-11ee-95c8-6bb71ff6f4b1,83.41667,,,5.84282,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:52:25.98,2024-03-08T15:52:25.9818036-06:00,2024-03-08T21:52:25.9818036Z,,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,1b3394bf-f7d8-42a5-a7a3-a8bcd91c75a7,54.35772,-121.89674,10.50433,5.62936,-4.07791,-13.80516,-1.51,7.3051,-7.80529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
102,2024-03-08,15:52:40.06,4,3,"Weiblinger, Reagan",1000243639,Right,ALV_CCO,"Lemm, Johnny",1000221262,Right,SOU_SUB,Undefined,3,Top,1,1,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.15712,-2.634979,-2.753956,2063.045977,235.825669,1:45,5.71656,1.20389,5.90675,-21.52631,12.57741,17.0658,1.47208,0.06756,83.35103,-6.639762,0.308529,0.420313,,,,,,,,,,,,-9.4813,7.41697,-0.99243,50,5.49197,5.58857,-130.89419,-6.73871,-16.61773,24.98056,-19.17446,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,f2e36b00-dd95-11ee-95c8-6bb71ff6f4b1,89.67718,,,6.8061,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:52:40.06,2024-03-08T15:52:40.0677428-06:00,2024-03-08T21:52:40.0677428Z,,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,2f1322e2-48e8-4747-851f-5099095b04d0,54.59925,-131.76902,12.49028,5.7162,-6.06722,-9.58723,-1.19833,6.17053,-8.30887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
103,2024-03-08,15:52:58.38,4,4,"Weiblinger, Reagan",1000243639,Right,ALV_CCO,"Lemm, Johnny",1000221262,Right,SOU_SUB,Undefined,3,Top,1,2,1,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.49774,-1.370761,-3.792048,1847.324022,252.924394,2:30,5.64347,1.60454,6.00739,-32.96458,6.77457,18.20001,1.62332,-0.39745,77.09071,-7.461817,-0.522594,0.453712,,,,,,,,,,,,-10.36662,4.1976,-1.31607,50,5.51724,7.33525,-121.1835,-3.95461,-15.52486,22.11152,-25.88782,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,fdcd7470-dd95-11ee-95c8-6bb71ff6f4b1,83.07563,,,6.40702,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:52:58.38,2024-03-08T15:52:58.3861812-06:00,2024-03-08T21:52:58.3861812Z,,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,4114fd64-5ba8-4eb3-af9e-9213b34a7958,54.49848,-122.00155,11.05576,5.64583,-2.99686,-12.94391,-1.59807,7.90961,-7.76243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
104,2024-03-08,15:53:15.56,4,5,"Weiblinger, Reagan",1000243639,Right,ALV_CCO,"Lemm, Johnny",1000221262,Right,SOU_SUB,Undefined,3,Top,1,2,2,ChangeUp,Changeup,InPlay,Undefined,FlyBall,Out,1,1,,83.26148,-1.264514,-2.643331,2111.700034,244.284988,2:15,5.59057,1.63449,6.01181,-29.38328,10.54508,19.40115,1.96899,0.80054,76.73082,-6.725631,0.846337,0.454791,87.03185,49.005033,22.073003,4271.93399,103.15773,119.40934,38.18968,238.03822,127.44992,12.932262,6.383307,-10.73316,6.12044,-1.43759,50,5.47492,4.84863,-120.96383,-3.57839,-15.9871,22.42643,-23.05759,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,080b5f60-dd96-11ee-95c8-6bb71ff6f4b1,82.87854,134.51825,,6.53066,,,,1.67321,1.98177,-0.79949,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:53:15.56,2024-03-08T15:53:15.5660340-06:00,2024-03-08T21:53:15.5660340Z,FlyBall,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,51342947-eeb5-4b22-9604-ec84eb5e0dae,54.49401,-121.79416,11.21322,5.5916,-2.72469,-11.5288,-1.62806,5.44055,-7.99355,182.995684,1.67555,77.47697,-19.87959,4.56836,-0.24744,-0.25503,0.08314,-0.01018,0.00045,1.95238,96.82249,-22.34639,3.57713,-1.52141,0.47678,-0.08228,0.00714,-0.00025,-0.82005,31.76619,-8.15482,1.8139,-0.5487,0.12311,-0.01369,0.00052,1E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
105,2024-03-08,15:54:03.82,5,1,"Weiblinger, Reagan",1000243639,Right,ALV_CCO,"Macnamara, Nathaniel ",1000188942,Right,SOU_SUB,Undefined,3,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.95613,-2.510808,-3.952678,2107.600366,222.197324,1:30,5.8065,1.18113,6.18886,-17.8932,15.28595,12.99013,1.98995,-1.39199,84.04677,-5.883185,-1.615276,0.414576,,,,,,,,,,,,-7.70174,8.8367,-0.8889,50,5.60723,8.58835,-131.94939,-6.33413,-13.73944,24.95302,-16.40991,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,24ccf9b0-dd96-11ee-95c8-6bb71ff6f4b1,90.91806,,,6.90935,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:54:03.82,2024-03-08T15:54:03.8285364-06:00,2024-03-08T21:54:03.8285364Z,,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,c751493e-ac93-4ae4-b8a3-5bf44a4f0e89,54.31624,-132.76313,12.47651,5.80507,-5.79899,-8.20495,-1.17628,9.03641,-6.86972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
106,2024-03-08,15:54:17.49,5,2,"Weiblinger, Reagan",1000243639,Right,ALV_CCO,"Macnamara, Nathaniel ",1000188942,Right,SOU_SUB,Undefined,3,Top,2,1,0,Fastball,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,89.0471,-1.358368,-2.671657,2060.043028,225.56267,1:30,5.77322,1.22417,6.44227,-19.99796,14.30973,13.55265,2.85685,-0.10336,81.93959,-5.147826,-0.216309,0.421567,87.12114,33.276208,30.362378,4286.289167,89.19393,64.67579,64.37734,303.77502,263.0569,44.892326,4.928561,-7.79658,8.1565,-1.04012,50,5.6674,5.51772,-129.42682,-3.63858,-13.30971,25.39011,-18.24986,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,2cee9450-dd96-11ee-95c8-6bb71ff6f4b1,89.41022,79.30697,,7.10751,,,,0.32467,2.82469,0.18684,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:54:17.49,2024-03-08T15:54:17.4951476-06:00,2024-03-08T21:54:17.4951476Z,FlyBall,v3,ALV-COM,,,"Rodriguez, Gabriel",1000211946,Right,ALV_CCO,5b8d730a-35fd-4f42-9055-41f503ebff4f,54.06258,-130.22135,12.69506,5.77232,-3.06749,-9.12493,-1.2193,5.93422,-6.65486,,0.32895,92.0909,-22.59741,5.20145,-0.79224,0.02832,0.00971,-0.0009,-1E-05,2.82376,70.11714,-17.65235,0.65551,0.14408,-0.11433,0.03868,-0.00602,0.00034,0.18874,53.95364,-1.94582,-0.9203,0.58784,-0.20279,0.04265,-0.00479,0.00022,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
107,2024-03-08,15:56:28.84,1,1,"Bobbitt, Keagan",10013020,Left,SOU_SUB,"Sowell, Kolbie",1000211963,Right,ALV_CCO,Undefined,3,Bottom,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.87192,-2.241872,4.043955,1971.706912,107.035671,9:30,6.38834,-1.94403,6.15537,-34.84671,5.07138,-12.95477,1.40681,0.7191,77.217,-8.649813,1.710487,0.454733,,,,,,,,,,,,7.73319,3.47882,1.64288,50,6.19913,-8.03528,-120.28317,-5.80007,11.48579,20.31442,-27.00709,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,7b3d1e60-dd96-11ee-95c8-6bb71ff6f4b1,82.88919,,,5.65492,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:56:28.84,2024-03-08T15:56:28.8479796-06:00,2024-03-08T21:56:28.8479796Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,ce8d01d3-185e-44d5-b1dc-6a2711ce422c,54.35149,-121.01585,10.15721,6.39075,-4.826,-13.50354,1.94016,-8.44953,5.7429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
108,2024-03-08,15:56:40.77,1,2,"Bobbitt, Keagan",10013020,Left,SOU_SUB,"Sowell, Kolbie",1000211963,Right,ALV_CCO,Undefined,3,Bottom,0,1,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,80.53741,0.123245,2.259226,1927.193496,139.287221,10:45,6.37465,-2.03142,6.0286,-33.851,8.63445,-6.38205,3.66797,-0.46972,74.42258,-6.153737,1.111515,0.469128,,,,,,,,,,,,3.84618,4.80583,1.85796,50,6.36584,-4.37962,-117.05496,-0.77761,5.38638,20.15815,-25.44373,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,82597e00-dd96-11ee-95c8-6bb71ff6f4b1,80.34571,,,6.11483,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:56:40.77,2024-03-08T15:56:40.7792180-06:00,2024-03-08T21:56:40.7792180Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,300bbaf6-5a53-42d7-a654-ae0fa5f06a58,54.47506,-117.82309,10.07908,6.377,0.19194,-12.72186,2.02875,-4.58487,2.69319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
109,2024-03-08,15:56:52.91,1,3,"Bobbitt, Keagan",10013020,Left,SOU_SUB,"Sowell, Kolbie",1000211963,Right,ALV_CCO,Undefined,3,Bottom,0,1,1,Slider,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,74.95387,0.286864,1.403758,2549.007584,296.768091,4:00,6.44034,-2.10719,5.62218,-55.73015,-5.94114,14.49981,2.06397,0.41148,69.92794,-9.815455,3.997728,0.507853,89.77582,3.007057,-57.425201,3842.897749,,,,61.94992,61.94992,-57.106559,0.491555,-7.08162,-2.77945,1.97755,50,6.42816,-3.18109,-109.02324,-1.20933,-8.58378,17.8943,-35.54311,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,899c0340-dd96-11ee-95c8-6bb71ff6f4b1,74.2192,2.7604,,5.02593,,,,2.55619,2.27597,-0.26227,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:56:52.91,2024-03-08T15:56:52.9190964-06:00,2024-03-08T21:56:52.9190964Z,GroundBall,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,bd42075b-376e-4f70-aaf9-42dd9b3bcfc6,54.88642,-109.82234,8.94715,6.44673,0.37789,-17.77155,2.11105,-2.79777,-4.29189,,2.55619,70.79407,-16.74024,3.11117,-0.68619,0.14184,-0.02915,0.00656,-0.00108,2.27597,6.90732,-25.06579,3.58857,-0.78587,0.18858,-0.04073,0.0092,-0.00161,-0.26227,-110.80495,11.39657,-0.35526,-0.03354,0.05055,-0.01896,0.00787,-0.0027,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
110,2024-03-08,15:57:11.39,1,4,"Bobbitt, Keagan",10013020,Left,SOU_SUB,"Sowell, Kolbie",1000211963,Right,ALV_CCO,Undefined,3,Bottom,0,1,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,72.95649,-0.595285,-0.324897,2448.476952,299.68408,4:00,6.50769,-1.9032,5.52394,-60.34015,-6.99571,15.21706,0.92274,-0.93889,67.54582,-11.514155,2.400208,0.525673,,,,,,,,,,,,-7.88977,-3.01429,1.92068,50,6.41476,0.07151,-106.00943,-2.97657,-8.92824,19.0656,-35.58507,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,949faf30-dd96-11ee-95c8-6bb71ff6f4b1,71.70316,,,5.41067,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:57:11.39,2024-03-08T15:57:11.3990196-06:00,2024-03-08T21:57:11.3990196Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,bf5a2f7c-d3ac-4713-9fac-b93a416e2f2f,54.98397,-106.90203,9.5328,6.51512,-1.31057,-17.79254,1.90755,0.4895,-4.46412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
111,2024-03-08,15:57:25.89,1,5,"Bobbitt, Keagan",10013020,Left,SOU_SUB,"Sowell, Kolbie",1000211963,Right,ALV_CCO,Undefined,3,Bottom,0,2,2,Fastball,Changeup,InPlay,Undefined,LineDrive,Double,0,0,,82.63702,-0.678829,2.832398,1844.509818,119.78096,10:00,6.41739,-2.03047,6.17789,-34.09959,6.23272,-8.76997,2.94801,-0.14324,76.13616,-7.007158,1.250812,0.457086,90.01834,14.138302,9.983796,2037.946143,107.54001,21.66254,23.13032,254.71716,254.71716,15.312725,2.647035,5.32111,3.76382,1.82054,50,6.34849,-5.61688,-120.05209,-2.46622,7.79653,22.37785,-26.65928,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,9d44f8c0-dd96-11ee-95c8-6bb71ff6f4b1,82.46249,22.66051,,6.50085,,,,1.20828,2.95085,0.14613,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:57:25.89,2024-03-08T15:57:25.8930740-06:00,2024-03-08T21:57:25.8930740Z,LineDrive,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,fd6d0352-ebc8-4128-848d-e2768a4bdb4b,54.32706,-120.85597,11.18892,6.41988,-1.50854,-13.32964,2.02735,-5.89696,3.89826,218.183558,1.20828,126.08865,-19.3406,3.87029,-0.79373,0.15361,-0.02651,0.00338,-0.00021,2.95085,32.24904,-13.77481,0.52413,-0.04466,0.00314,0.00131,-0.00023,1E-05,0.14613,22.19596,2.30395,-0.73286,0.1966,-0.04555,0.00851,-0.00112,7E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
112,2024-03-08,15:58:10.44,2,1,"Bobbitt, Keagan",10013020,Left,SOU_SUB,"Olivarez, JJ",1000231382,Right,ALV_CCO,Undefined,3,Bottom,0,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,70.54207,2.320899,-3.406403,2237.411141,284.940047,3:30,6.56585,-1.82531,5.06261,-59.79452,-2.56492,15.33501,3.77674,-3.76355,65.76067,-8.445827,-0.700488,0.54448,,,,,,,,,,,,-8.39827,-1.32697,2.13686,50,6.73897,5.53175,-102.35594,2.2255,-9.05729,14.26923,-33.60516,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,b7d1b1b0-dd96-11ee-95c8-6bb71ff6f4b1,69.22652,,,4.78139,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:58:10.44,2024-03-08T15:58:10.4473140-06:00,2024-03-08T21:58:10.4473140Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,12209591-b42c-4588-ab76-bd79f5562907,55.44524,-103.11225,7.13461,6.57381,4.00668,-16.80258,1.83094,6.01182,-4.52865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
113,2024-03-08,15:58:25.80,2,2,"Bobbitt, Keagan",10013020,Left,SOU_SUB,"Olivarez, JJ",1000231382,Right,ALV_CCO,Undefined,3,Bottom,0,1,0,Fastball,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,81.94264,-0.191417,1.796724,1889.817621,141.502885,10:45,6.36962,-2.03698,5.8606,-32.27096,9.13579,-6.28973,3.50244,-0.89122,75.50291,-6.167889,0.668589,0.463134,,,,,,,,,,,,3.6774,5.1113,1.89473,50,6.33522,-3.48992,-119.06506,-1.41943,5.31218,21.51333,-24.79049,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,c0ef3880-dd96-11ee-95c8-6bb71ff6f4b1,81.38555,,,6.43974,,,,,,,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:58:25.80,2024-03-08T15:58:25.8090036-06:00,2024-03-08T21:58:25.8090036Z,,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,fad066b3-3b9f-485b-aa9d-eef1b47da1d3,54.64263,-119.90098,10.75667,6.37166,-0.45617,-12.39524,2.03435,-3.69633,2.65609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
114,2024-03-08,15:58:40.68,2,3,"Bobbitt, Keagan",10013020,Left,SOU_SUB,"Olivarez, JJ",1000231382,Right,ALV_CCO,Undefined,3,Bottom,0,1,1,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,,83.25159,-1.30937,2.723968,2015.916603,135.915507,10:30,6.44703,-1.86029,5.92194,-29.80584,10.06697,-8.65827,2.74648,-0.05195,77.16751,-6.819933,1.170115,0.454475,68.3079,10.42502,165.079117,1798.114104,,,,92.5108,43.1154,167.03595,1.026316,5.13004,5.83485,1.64696,50,6.32487,-5.42387,-120.95642,-3.70802,7.68847,21.02189,-23.42927,ALV_CCO,SOU_SUB,700-HughAdamsPark,JUCO,NJCAA,20240308-700-HughAdamsPark-1,c9cef300-dd96-11ee-95c8-6bb71ff6f4b1,82.93625,6.46547,,6.08408,,,,0.60218,2.55489,-0.01264,be36c0df-88dc-4994-a1c1-aa6469d8e4e6,2024-03-08,21:58:40.68,2024-03-08T15:58:40.6817332-06:00,2024-03-08T21:58:40.6817332Z,GroundBall,v3,ALV-COM,,,"Lemm, Johnny",1000221262,Right,SOU_SUB,151b0420-86fb-4420-8f75-96aafd026afe,54.58313,-121.75035,10.51095,6.4482,-2.82317,-11.71463,1.85729,-5.71424,3.84424,318.049577,0.59735,-95.14005,6.54779,,,,,,,2.62489,17.20218,-19.3146,,,,,,,0.0176,24.96523,-4.66425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
